,date,code,open,high,low,close,preclose,volume,amount,pctChg
446,2017-11-02,sh.000300,3994.0940,3999.2260,3971.3760,3997.1340,3996.6220,12610057984,151981363200.0000,0.012800
447,2017-11-03,sh.000300,3992.3490,3999.3370,3963.0260,3992.6970,3997.1340,12940443904,158142058496.0000,-0.111000
448,2017-11-06,sh.000300,3989.1820,4021.6380,3975.4060,4020.8890,3992.6970,12208115968,158911860736.0000,0.706100
449,2017-11-07,sh.000300,4022.4010,4064.2170,4021.3630,4054.2460,4020.8890,15211666432,193990975488.0000,0.829600
450,2017-11-08,sh.000300,4051.4930,4089.1450,4040.5770,4048.0050,4054.2460,15082771968,200949739520.0000,-0.153900
451,2017-11-09,sh.000300,4043.0660,4076.6100,4038.4000,4075.8990,4048.0050,12105633536,159247200256.0000,0.689100
452,2017-11-10,sh.000300,4070.2760,4116.7140,4067.6570,4111.9110,4075.8990,14181716480,198869835776.0000,0.883500
453,2017-11-13,sh.000300,4115.5500,4137.6450,4115.5500,4128.0730,4111.9110,15144630784,205930795008.0000,0.393100
454,2017-11-14,sh.000300,4129.2730,4133.5460,4086.8900,4099.3510,4128.0730,14323693568,199605010432.0000,-0.695800
455,2017-11-15,sh.000300,4084.2130,4102.8070,4055.7160,4073.6690,4099.3500,12063569664,177753075712.0000,-0.626500
456,2017-11-16,sh.000300,4063.4940,4107.6170,4062.2730,4105.0120,4073.6690,12138441472,172903882752.0000,0.769400
457,2017-11-17,sh.000300,4094.0780,4122.3750,4081.3720,4120.8500,4105.0120,19178412032,253079314432.0000,0.385800
458,2017-11-20,sh.000300,4093.7340,4144.5140,4060.9630,4143.8330,4120.8500,13744725760,191589638144.0000,0.557700
459,2017-11-21,sh.000300,4131.8480,4220.2630,4129.9780,4217.7010,4143.8330,18035081984,253302198272.0000,1.782600
460,2017-11-22,sh.000300,4228.3720,4260.6390,4191.1450,4227.5660,4217.7010,18647700224,254298361856.0000,0.233900
461,2017-11-23,sh.000300,4213.3780,4214.1890,4086.9010,4102.3960,4227.5660,17814722816,237536706560.0000,-2.960800
462,2017-11-24,sh.000300,4089.4720,4116.5940,4057.4890,4104.2030,4102.3960,13085804032,182912192512.0000,0.044100
463,2017-11-27,sh.000300,4088.9310,4088.9310,4037.1450,4049.9470,4104.2030,14345526784,183004553216.0000,-1.322000
464,2017-11-28,sh.000300,4034.2050,4056.4750,4010.2950,4055.8230,4049.9470,10205809408,135539646464.0000,0.145100
465,2017-11-29,sh.000300,4061.3540,4069.2410,4004.6870,4053.7520,4055.8230,12455364096,165743341568.0000,-0.051100
466,2017-11-30,sh.000300,4034.0090,4052.7970,3988.0010,4006.0990,4053.7520,10798334464,145829949440.0000,-1.175500
467,2017-12-01,sh.000300,4003.5600,4027.1060,3984.3770,3998.1360,4006.0990,9738691328,136010928128.0000,-0.198800
468,2017-12-04,sh.000300,3989.0460,4032.9850,3982.3180,4018.8570,3998.1360,10264721920,138223054848.0000,0.518300
469,2017-12-05,sh.000300,4007.9360,4045.9330,4006.5430,4040.1700,4018.8570,15408707584,196337659904.0000,0.530300
470,2017-12-06,sh.000300,4027.1230,4031.7530,3964.8080,4015.8210,4040.1700,10928620544,144114954240.0000,-0.602700
471,2017-12-07,sh.000300,4003.5820,4017.9460,3955.9930,3971.0560,4015.8210,9025404416,119651201024.0000,-1.114700
472,2017-12-08,sh.000300,3962.8280,4014.1380,3955.4400,4003.3790,3971.0560,8928286208,124371230720.0000,0.814000
473,2017-12-11,sh.000300,4006.8780,4069.4990,4005.2680,4069.4990,4003.3790,9714894592,148476588032.0000,1.651600
474,2017-12-12,sh.000300,4068.5050,4070.1500,4015.4540,4016.0160,4069.4990,8433871872,123515183104.0000,-1.314200
475,2017-12-13,sh.000300,4013.8310,4052.6870,4004.7430,4050.0920,4016.0160,7754612992,115006382080.0000,0.848500
476,2017-12-14,sh.000300,4050.9020,4057.6240,4013.8540,4026.1510,4050.0920,8076886272,115086946304.0000,-0.591100
477,2017-12-15,sh.000300,4018.7310,4020.2660,3974.9270,3980.8550,4026.1510,8904438784,118474145792.0000,-1.125000
478,2017-12-18,sh.000300,3983.2960,4008.0680,3967.9340,3985.2910,3980.8550,7785337600,111724351488.0000,0.111400
479,2017-12-19,sh.000300,3985.8230,4035.6290,3985.8230,4035.3290,3985.2910,7752898560,115998203904.0000,1.255600
480,2017-12-20,sh.000300,4036.0190,4044.8480,4015.6280,4030.4890,4035.3290,9060450304,126812876800.0000,-0.119900
481,2017-12-21,sh.000300,4023.0760,4080.7810,4014.6520,4067.8480,4030.4890,9683608832,137819521024.0000,0.926900
482,2017-12-22,sh.000300,4064.9130,4076.8020,4048.4910,4054.5980,4067.8480,7347368448,104426496000.0000,-0.325700
483,2017-12-25,sh.000300,4057.4170,4086.9340,4026.4490,4041.5400,4054.5980,9192696320,129938837504.0000,-0.322100
484,2017-12-26,sh.000300,4040.6170,4056.8550,4015.2990,4053.6220,4041.5400,9111878912,119725101056.0000,0.298900
485,2017-12-27,sh.000300,4045.2790,4047.7360,3986.7380,3991.2070,4053.6220,10515357696,140516909056.0000,-1.539700
486,2017-12-28,sh.000300,3992.9970,4036.6970,3980.2350,4018.8970,3991.2070,11854288640,153636696064.0000,0.693800
487,2017-12-29,sh.000300,4022.8820,4043.1400,4012.8740,4030.8540,4018.8970,9048668416,121257037824.0000,0.297500
488,2018-01-02,sh.000300,4045.2080,4087.7780,4045.2080,4087.4010,4030.8540,14693543424,178402033664.0000,1.402900
489,2018-01-03,sh.000300,4091.4600,4140.0540,4088.7300,4111.3920,4087.4010,15185221888,205726887936.0000,0.587000
490,2018-01-04,sh.000300,4114.1210,4137.6420,4105.8850,4128.8110,4111.3920,13454379520,174523555840.0000,0.423700
491,2018-01-05,sh.000300,4133.3430,4151.2810,4123.2810,4138.7500,4128.8110,14900987136,185206292480.0000,0.240700
492,2018-01-08,sh.000300,4140.8540,4166.3180,4127.3080,4160.1590,4138.7500,17387766528,226403872768.0000,0.517300
493,2018-01-09,sh.000300,4157.5390,4191.2840,4153.5020,4189.2970,4160.1590,13903429376,181975080960.0000,0.700400
494,2018-01-10,sh.000300,4187.2040,4211.0540,4175.1350,4207.8130,4189.2970,15112166656,194850254848.0000,0.442000
495,2018-01-11,sh.000300,4197.1130,4211.7990,4181.9570,4205.5860,4207.8130,12157853952,170407305216.0000,-0.052900
496,2018-01-12,sh.000300,4205.1440,4227.3920,4199.0250,4225.0010,4205.5860,11135479296,157606211584.0000,0.461600
497,2018-01-15,sh.000300,4229.8350,4262.9310,4216.3580,4225.2390,4225.0010,17090789632,234986586112.0000,0.005600
498,2018-01-16,sh.000300,4215.6240,4260.2110,4213.1270,4258.4730,4225.2390,16149496320,228271226880.0000,0.786600
499,2018-01-17,sh.000300,4261.7830,4283.3440,4230.5360,4248.1160,4258.4730,21431103232,284554358784.0000,-0.243200
500,2018-01-18,sh.000300,4259.3750,4292.6370,4246.6840,4271.4160,4248.1160,17203284736,225289687040.0000,0.548500
501,2018-01-19,sh.000300,4281.9370,4316.5710,4269.6160,4285.3950,4271.4160,20949057024,258554724352.0000,0.327300
502,2018-01-22,sh.000300,4276.4810,4338.4830,4275.8970,4336.5970,4285.3950,17464319488,233960222720.0000,1.194800
503,2018-01-23,sh.000300,4346.8880,4383.5720,4346.7920,4382.6120,4336.5970,20186758400,257113358336.0000,1.061100
504,2018-01-24,sh.000300,4389.4540,4397.8190,4349.0860,4389.8850,4382.6120,21981889024,284470808576.0000,0.166000
505,2018-01-25,sh.000300,4381.9760,4392.1960,4336.2380,4365.0790,4389.8850,19537495040,250308091904.0000,-0.565100
506,2018-01-26,sh.000300,4352.2210,4403.3370,4351.4870,4381.2990,4365.0790,17722723584,223331307520.0000,0.371600
507,2018-01-29,sh.000300,4387.0570,4395.9050,4287.1120,4302.0180,4381.2990,19110035456,256176324608.0000,-1.809500
508,2018-01-30,sh.000300,4286.6830,4308.5110,4251.5700,4256.1020,4302.0180,13903472896,186650566656.0000,-1.067300
509,2018-01-31,sh.000300,4234.1100,4287.8570,4232.7720,4275.8980,4256.1020,14521016320,194401800192.0000,0.465100
510,2018-02-01,sh.000300,4276.3420,4287.3880,4214.2900,4245.8970,4275.8980,19000293376,239230300160.0000,-0.701600
511,2018-02-02,sh.000300,4213.9380,4271.7640,4181.7790,4271.2320,4245.8970,14606682624,191169867776.0000,0.596700
512,2018-02-05,sh.000300,4204.4580,4274.1460,4200.1400,4274.1460,4271.2320,16134779904,217360146432.0000,0.068200
513,2018-02-06,sh.000300,4182.3250,4211.5230,4131.5560,4148.8850,4274.1460,21491045120,279415083008.0000,-2.930700
514,2018-02-07,sh.000300,4205.7360,4212.5670,4048.4220,4050.4970,4148.8850,20312749312,261507026944.0000,-2.371400
515,2018-02-08,sh.000300,4022.8800,4071.6650,3974.6770,4012.0470,4050.4970,15926998528,199061770240.0000,-0.949300
516,2018-02-09,sh.000300,3896.1690,3911.2910,3759.1460,3840.6520,4012.0470,20634982912,246774829056.0000,-4.272000
517,2018-02-12,sh.000300,3846.2670,3907.8430,3828.0690,3890.1040,3840.6520,11618263808,149858041856.0000,1.287600
518,2018-02-13,sh.000300,3925.5950,3986.9800,3925.5950,3935.6320,3890.1040,11256588544,144479354880.0000,1.170400
519,2018-02-14,sh.000300,3945.0940,3971.4040,3923.1260,3966.9610,3935.6320,7108133888,93110202368.0000,0.796000
520,2018-02-22,sh.000300,4020.9730,4058.7870,4009.9200,4052.7330,3966.9610,10581157120,138334363648.0000,2.162200
521,2018-02-23,sh.000300,4061.7540,4085.2000,4035.2310,4071.0880,4052.7330,9945874688,128195833856.0000,0.452900
522,2018-02-26,sh.000300,4093.3980,4128.7430,4048.9830,4118.4180,4071.0880,13788100096,179013095424.0000,1.162600
523,2018-02-27,sh.000300,4120.8710,4120.8710,4051.8050,4058.9800,4118.4180,12593446912,169684901888.0000,-1.443200
524,2018-02-28,sh.000300,4016.7910,4051.7120,3991.7060,4023.6410,4058.9800,10934359296,152493907968.0000,-0.870600
525,2018-03-01,sh.000300,3994.8680,4061.0320,3986.8940,4049.0860,4023.6410,11019985152,146003456000.0000,0.632400
526,2018-03-02,sh.000300,4014.9510,4044.4180,4006.9430,4016.4610,4049.0860,9616499968,130931179520.0000,-0.805700
527,2018-03-05,sh.000300,4021.6570,4042.8340,3995.8710,4018.0970,4016.4610,8795254784,118197858304.0000,0.040700
528,2018-03-06,sh.000300,4034.9850,4067.5520,3998.9310,4066.5640,4018.0970,13876244480,171370655744.0000,1.206200
529,2018-03-07,sh.000300,4063.5020,4089.6960,4027.9360,4036.6530,4066.5640,10695242496,136572305408.0000,-0.735500
530,2018-03-08,sh.000300,4038.9520,4078.2260,4029.7140,4077.6000,4036.6530,9115580928,123634638848.0000,1.014400
531,2018-03-09,sh.000300,4088.0700,4110.6730,4076.4530,4108.8650,4077.6000,11370180864,150024118272.0000,0.766800
532,2018-03-12,sh.000300,4130.7080,4139.5250,4112.7650,4127.6660,4108.8650,14090673920,190367592448.0000,0.457600
533,2018-03-13,sh.000300,4124.3310,4130.2820,4087.5620,4091.2530,4127.6660,11176643072,141174161408.0000,-0.882200
534,2018-03-14,sh.000300,4076.0620,4089.0940,4066.4890,4073.3440,4091.2530,9901340928,131537960960.0000,-0.437700
535,2018-03-15,sh.000300,4058.7050,4098.9890,4058.7050,4096.1620,4073.3440,8816115712,126882451456.0000,0.560200
536,2018-03-16,sh.000300,4096.8850,4110.0450,4055.8220,4056.4220,4096.1620,8489618688,122125340672.0000,-0.970200
537,2018-03-19,sh.000300,4054.6160,4074.5180,4033.5210,4074.2470,4056.4220,8150288128,118183817216.0000,0.439400
538,2018-03-20,sh.000300,4045.7420,4080.1920,4040.3080,4077.7040,4074.2470,8060528128,111980232704.0000,0.084900
539,2018-03-21,sh.000300,4097.0240,4110.1150,4046.2400,4061.0500,4077.7040,9760948736,139330412544.0000,-0.408400
540,2018-03-22,sh.000300,4062.0660,4072.3770,4003.7210,4020.3490,4061.0500,8909526016,127664336896.0000,-1.002200
541,2018-03-23,sh.000300,3896.7350,3928.5110,3834.9370,3904.9350,4020.3490,18008044800,218905030656.0000,-2.870700
542,2018-03-26,sh.000300,3862.6940,3883.9010,3829.9150,3879.8930,3904.9350,11513912832,156604526592.0000,-0.641300
543,2018-03-27,sh.000300,3927.4920,3936.7780,3881.8720,3913.2680,3879.8930,11370071040,162291548160.0000,0.860200
544,2018-03-28,sh.000300,3865.0450,3907.2810,3835.8820,3842.7150,3913.2680,10149490688,155848949760.0000,-1.802900
545,2018-03-29,sh.000300,3854.5910,3913.9570,3794.2610,3894.0490,3842.7150,11662906624,164996784128.0000,1.335900
546,2018-03-30,sh.000300,3893.7460,3915.3470,3879.2120,3898.4970,3894.0490,9751227136,137959280640.0000,0.114200
547,2018-04-02,sh.000300,3897.0050,3937.0180,3882.8850,3886.9180,3898.4970,11124266496,159356080128.0000,-0.297000
548,2018-04-03,sh.000300,3850.1540,3878.1500,3839.9330,3862.4790,3886.9180,9513736960,132049936384.0000,-0.628700
549,2018-04-04,sh.000300,3873.6260,3898.6120,3852.4950,3854.8620,3862.4790,8873060864,131593068544.0000,-0.197200
550,2018-04-09,sh.000300,3851.9540,3870.6730,3827.4130,3852.9290,3854.8620,8410546176,118167273472.0000,-0.050100
551,2018-04-10,sh.000300,3860.7220,3927.4240,3851.7950,3927.1720,3852.9290,10617372160,137941299200.0000,1.926900
552,2018-04-11,sh.000300,3934.1690,3958.7070,3924.9600,3938.3430,3927.1720,11193302016,139989291008.0000,0.284500
553,2018-04-12,sh.000300,3935.6730,3937.7830,3896.1780,3898.6350,3938.3430,8269948928,108075565056.0000,-1.008200
554,2018-04-13,sh.000300,3920.7370,3929.9520,3866.1860,3871.1440,3898.6350,7154420224,98921828352.0000,-0.705100
555,2018-04-16,sh.000300,3862.4730,3869.1560,3789.6120,3808.8630,3871.1440,9921776896,131566866432.0000,-1.608900
556,2018-04-17,sh.000300,3812.8740,3822.6260,3745.4440,3748.6410,3808.8630,9061079040,126518751232.0000,-1.581100
557,2018-04-18,sh.000300,3785.3050,3789.6590,3708.1060,3766.2820,3748.6410,10667670528,143077675008.0000,0.470600
558,2018-04-19,sh.000300,3774.7840,3824.0320,3767.7970,3811.8430,3766.2820,9905405952,127520120832.0000,1.209700
559,2018-04-20,sh.000300,3801.2070,3815.4440,3750.1030,3760.8540,3811.8430,9928292608,123550662656.0000,-1.337600
560,2018-04-23,sh.000300,3754.6890,3787.3950,3735.1840,3766.3250,3760.8540,9035629056,111763030016.0000,0.145500
561,2018-04-24,sh.000300,3769.8780,3854.4290,3769.8780,3843.4880,3766.3250,11421952512,145700511744.0000,2.048800
562,2018-04-25,sh.000300,3824.5920,3838.6920,3817.0320,3828.7010,3843.4880,7817261312,105750450176.0000,-0.384700
563,2018-04-26,sh.000300,3823.3920,3828.7120,3744.8850,3755.4940,3828.7010,8715064064,125772304384.0000,-1.912100
564,2018-04-27,sh.000300,3771.0360,3776.9750,3714.6440,3756.8760,3755.4940,8953172736,142113628160.0000,0.036800
565,2018-05-02,sh.000300,3769.9250,3787.3020,3744.5470,3763.6460,3756.8760,8330103552,120083484672.0000,0.180200
566,2018-05-03,sh.000300,3756.1650,3797.5260,3732.3710,3793.0000,3763.6460,9396111872,122740170752.0000,0.779900
567,2018-05-04,sh.000300,3784.3160,3801.5240,3770.9380,3774.5980,3793.0000,7155428864,98315255808.0000,-0.485200
568,2018-05-07,sh.000300,3782.5400,3834.5870,3776.0290,3834.1870,3774.5980,8728619520,126354800640.0000,1.578700
569,2018-05-08,sh.000300,3834.6140,3892.0730,3833.7290,3878.6760,3834.1870,9421515776,135445864448.0000,1.160300
570,2018-05-09,sh.000300,3876.1290,3878.9380,3855.7390,3871.6150,3878.6760,6671296512,92322897920.0000,-0.182000
571,2018-05-10,sh.000300,3882.8350,3894.4900,3867.3080,3893.0560,3871.6150,7066780928,103255142400.0000,0.553800
572,2018-05-11,sh.000300,3902.1480,3903.3370,3871.9520,3872.8380,3893.0560,7335660288,107715457024.0000,-0.519300
573,2018-05-14,sh.000300,3886.8730,3919.2990,3886.8730,3909.2930,3872.8380,8197600000,122520047616.0000,0.941300
574,2018-05-15,sh.000300,3920.1390,3924.3420,3892.9190,3924.0970,3909.2930,7604955392,106091905024.0000,0.378700
575,2018-05-16,sh.000300,3909.8180,3923.3430,3889.1870,3892.8440,3924.0970,7191364608,106533928960.0000,-0.796400
576,2018-05-17,sh.000300,3895.4890,3899.5130,3858.8520,3864.0500,3892.8440,5903012352,87104163840.0000,-0.739700
577,2018-05-18,sh.000300,3860.1640,3903.0630,3841.8960,3903.0630,3864.0500,7261395712,96823853056.0000,1.009600
578,2018-05-21,sh.000300,3925.5390,3937.4600,3913.6040,3921.2420,3903.0630,9264173824,120528728064.0000,0.465800
579,2018-05-22,sh.000300,3918.8150,3918.8150,3881.1690,3906.2080,3921.2420,7536877824,102883344384.0000,-0.383400
580,2018-05-23,sh.000300,3898.2680,3898.2680,3854.5820,3854.5820,3906.2080,8372231936,110684504064.0000,-1.321600
581,2018-05-24,sh.000300,3853.2910,3859.1030,3823.9230,3827.2170,3854.5820,6834502144,93408219136.0000,-0.709900
582,2018-05-25,sh.000300,3823.7440,3841.1240,3804.1340,3816.4980,3827.2170,7083638528,95667544064.0000,-0.280100
583,2018-05-28,sh.000300,3816.2640,3846.5520,3799.3200,3833.2590,3816.4980,7152113152,100001640448.0000,0.439200
584,2018-05-29,sh.000300,3824.1900,3841.7790,3800.6740,3804.0090,3833.2590,8155266304,117288579072.0000,-0.763100
585,2018-05-30,sh.000300,3755.1760,3767.8870,3722.0710,3723.3720,3804.0090,8791328512,115858976768.0000,-2.119800
586,2018-05-31,sh.000300,3749.2950,3804.7910,3742.5280,3802.3750,3723.3720,9266689536,130545422336.0000,2.121800
587,2018-06-01,sh.000300,3789.6710,3802.5360,3753.8390,3770.5890,3802.3750,7782181376,105934864384.0000,-0.835900
588,2018-06-04,sh.000300,3785.1860,3813.4060,3776.6180,3807.5780,3770.5890,7662434048,115146469376.0000,0.981000
589,2018-06-05,sh.000300,3811.2850,3845.5640,3800.9250,3845.3160,3807.5780,7868736000,121261465600.0000,0.991100
590,2018-06-06,sh.000300,3839.6830,3848.3290,3830.8950,3837.3510,3845.3160,7311723776,107142041600.0000,-0.207100
591,2018-06-07,sh.000300,3846.9360,3859.8470,3827.6870,3831.0120,3837.3510,8025614592,112365711360.0000,-0.165200
592,2018-06-08,sh.000300,3819.4470,3819.4600,3759.2710,3779.6150,3831.0120,8333733632,107818799104.0000,-1.341600
593,2018-06-11,sh.000300,3770.2080,3792.5480,3756.5140,3779.9810,3779.6150,6870983424,105597923328.0000,0.009700
594,2018-06-12,sh.000300,3783.1850,3830.4710,3765.2640,3825.9530,3779.9810,7320624384,116217139200.0000,1.216200
595,2018-06-13,sh.000300,3814.6170,3817.4520,3782.0720,3788.3390,3825.9530,6637797120,97185497088.0000,-0.983100
596,2018-06-14,sh.000300,3774.6390,3808.1610,3759.2480,3773.3650,3788.3390,6847132160,99234013184.0000,-0.395300
597,2018-06-15,sh.000300,3763.0400,3780.3360,3737.4280,3753.4330,3773.3650,8548889344,109534900224.0000,-0.528200
598,2018-06-19,sh.000300,3702.6680,3712.8160,3583.0200,3621.1160,3753.4330,16070654208,193848799232.0000,-3.525200
599,2018-06-20,sh.000300,3602.5510,3649.3350,3578.1740,3635.4430,3621.1160,8671809792,112804814848.0000,0.395700
600,2018-06-21,sh.000300,3633.5550,3673.5620,3589.4890,3592.9650,3635.4430,9390855168,115584147456.0000,-1.168400
601,2018-06-22,sh.000300,3567.8930,3609.0750,3542.4560,3608.9040,3592.9650,7511786496,89687281664.0000,0.443600
602,2018-06-25,sh.000300,3625.7980,3631.0250,3559.0340,3560.4770,3608.9040,7987707904,106690347008.0000,-1.341900
603,2018-06-26,sh.000300,3521.5870,3541.7820,3478.2130,3531.1110,3560.4770,8498526976,108132167680.0000,-0.824800
604,2018-06-27,sh.000300,3525.1320,3537.6560,3441.7850,3459.2620,3531.1110,8149181696,107628896256.0000,-2.034700
605,2018-06-28,sh.000300,3434.9440,3477.0560,3416.9470,3423.5250,3459.2620,7591805184,98570526720.0000,-1.033100
606,2018-06-29,sh.000300,3431.9610,3512.3830,3425.2150,3510.9840,3423.5250,7725703168,97616367616.0000,2.554600
607,2018-07-02,sh.000300,3504.4570,3506.8990,3383.5000,3407.9630,3510.9840,8435144960,107601539072.0000,-2.934200
608,2018-07-03,sh.000300,3410.4760,3422.0390,3319.2880,3409.2800,3407.9630,9527869184,129898020864.0000,0.038600
609,2018-07-04,sh.000300,3398.7780,3418.3310,3359.0860,3363.7470,3409.2800,7515799808,93648560128.0000,-1.335600
610,2018-07-05,sh.000300,3365.5540,3398.4850,3330.7110,3342.4370,3363.7470,8158798080,97544617984.0000,-0.633500
611,2018-07-06,sh.000300,3347.0620,3396.2450,3295.7290,3365.1220,3342.4370,8609757952,109481943040.0000,0.678700
612,2018-07-09,sh.000300,3378.9050,3459.3150,3378.9050,3459.1830,3365.1220,7660154624,100918861824.0000,2.795200
613,2018-07-10,sh.000300,3464.9060,3474.1390,3437.2700,3467.5150,3459.1830,6954882304,90127446016.0000,0.240900
614,2018-07-11,sh.000300,3398.9260,3427.5700,3375.1440,3407.5290,3467.5150,7204094976,89661505536.0000,-1.729900
615,2018-07-12,sh.000300,3403.3300,3499.0970,3403.3300,3481.0550,3407.5290,9635356416,117805514752.0000,2.157700
616,2018-07-13,sh.000300,3488.4960,3499.7640,3474.9120,3492.6890,3481.0550,7295589632,99800186880.0000,0.334200
617,2018-07-16,sh.000300,3488.9670,3506.2350,3459.7310,3472.0850,3492.6890,6828199936,90754289664.0000,-0.589900
618,2018-07-17,sh.000300,3466.4230,3467.1850,3420.9710,3449.3770,3472.0850,6198307584,85720563712.0000,-0.654000
619,2018-07-18,sh.000300,3456.6060,3479.2630,3430.1560,3431.3220,3449.3770,6653032960,88556871680.0000,-0.523400
620,2018-07-19,sh.000300,3444.8030,3466.5050,3417.9620,3428.3430,3431.3220,6847771648,88804909056.0000,-0.086800
621,2018-07-20,sh.000300,3426.4550,3505.9280,3398.9530,3492.8930,3428.3430,10198472704,122196955136.0000,1.882800
622,2018-07-23,sh.000300,3471.8550,3527.5330,3464.6470,3525.7500,3492.8930,11903662592,143960932352.0000,0.940700
623,2018-07-24,sh.000300,3530.6640,3596.5120,3530.6640,3581.7050,3525.7500,15691243520,177448955904.0000,1.587000
624,2018-07-25,sh.000300,3589.5050,3589.9840,3566.3140,3577.7520,3581.7050,9675849984,112176693248.0000,-0.110400
625,2018-07-26,sh.000300,3583.3170,3593.9220,3528.6440,3536.2450,3577.7520,9034964224,105577283584.0000,-1.160100
626,2018-07-27,sh.000300,3533.7710,3545.4050,3512.7030,3521.2260,3536.2450,7017810432,81192173568.0000,-0.424700
627,2018-07-30,sh.000300,3520.8530,3550.9020,3489.5490,3515.0790,3521.2260,8211699456,96183099392.0000,-0.174600
628,2018-07-31,sh.000300,3510.4740,3528.1540,3493.1540,3517.6560,3515.0790,6798081792,80022151168.0000,0.073300
629,2018-08-01,sh.000300,3530.0290,3543.6060,3446.7760,3447.3880,3517.6560,9034861824,107477213184.0000,-1.997600
630,2018-08-02,sh.000300,3434.3510,3434.3510,3322.0960,3370.9570,3447.3880,10130872832,122401284096.0000,-2.217100
631,2018-08-03,sh.000300,3366.6630,3381.3410,3315.2000,3315.2830,3370.9570,7079691008,91395985408.0000,-1.651600
632,2018-08-06,sh.000300,3312.8150,3344.2460,3257.6850,3273.2720,3315.2830,7797508352,97517989888.0000,-1.267200
633,2018-08-07,sh.000300,3284.9780,3368.9620,3263.4980,3368.8690,3273.2720,9178391552,107512225792.0000,2.920500
634,2018-08-08,sh.000300,3362.1480,3368.1600,3311.7690,3314.5070,3368.8690,7928486400,90958913536.0000,-1.613700
635,2018-08-09,sh.000300,3303.4760,3408.3910,3299.6150,3397.5290,3314.5070,9195757312,108802314240.0000,2.504800
636,2018-08-10,sh.000300,3398.4130,3424.0410,3380.5730,3405.0190,3397.5290,6896729856,85634523136.0000,0.220500
637,2018-08-13,sh.000300,3369.9810,3396.1880,3336.6950,3390.3440,3405.0190,7619153152,90869288960.0000,-0.431000
638,2018-08-14,sh.000300,3386.4830,3391.7290,3356.6140,3372.9130,3390.3440,6065144576,72121991168.0000,-0.514100
639,2018-08-15,sh.000300,3371.9590,3372.1360,3288.7080,3291.9760,3372.9130,6817405440,83402194944.0000,-2.399600
640,2018-08-16,sh.000300,3251.8550,3315.2030,3231.5560,3276.7270,3291.9760,7654736640,89269174272.0000,-0.463200
641,2018-08-17,sh.000300,3305.8950,3311.5720,3224.0990,3229.6190,3276.7270,6739541248,84452454400.0000,-1.437700
642,2018-08-20,sh.000300,3238.2150,3267.2490,3209.0110,3267.2490,3229.6190,7090422784,88963383296.0000,1.165200
643,2018-08-21,sh.000300,3271.8400,3331.7070,3270.0300,3326.6480,3267.2490,7520558336,97925840896.0000,1.818000
644,2018-08-22,sh.000300,3328.9690,3328.9690,3299.3930,3307.9540,3326.6480,5078705664,66548536320.0000,-0.561900
645,2018-08-23,sh.000300,3308.4580,3336.1120,3285.8140,3320.0250,3307.9540,6111233536,80212787200.0000,0.364900
646,2018-08-24,sh.000300,3308.4770,3353.0440,3291.8650,3325.3340,3320.0250,6376589824,77197848576.0000,0.159900
647,2018-08-27,sh.000300,3339.3890,3406.5730,3339.2640,3406.5730,3325.3340,9427008256,114960965632.0000,2.443000
648,2018-08-28,sh.000300,3408.1500,3416.5920,3388.8140,3400.1700,3406.5730,7544536320,94945951744.0000,-0.188000
649,2018-08-29,sh.000300,3393.0520,3398.7130,3377.1230,3386.5730,3400.1700,6702040320,79072301056.0000,-0.399900
650,2018-08-30,sh.000300,3385.8050,3402.5620,3349.4680,3351.0940,3386.5730,6838529024,80226054144.0000,-1.047600
651,2018-08-31,sh.000300,3333.3800,3356.5750,3310.8720,3334.5030,3351.0940,7620562944,96091893760.0000,-0.495100
652,2018-09-03,sh.000300,3320.6890,3325.6070,3291.7840,3321.8240,3334.5030,6642985472,81305681920.0000,-0.380200
653,2018-09-04,sh.000300,3324.1860,3370.9630,3307.9580,3363.8980,3321.8240,6708880640,85892034560.0000,1.266600
654,2018-09-05,sh.000300,3349.6980,3354.1990,3298.1410,3298.1410,3363.8980,6430188800,80656674816.0000,-1.954800
655,2018-09-06,sh.000300,3286.6640,3311.4970,3253.7550,3262.8800,3298.1410,6230028800,79373139968.0000,-1.069100
656,2018-09-07,sh.000300,3273.8900,3316.6140,3253.7250,3277.6430,3262.8800,6394740736,81263439872.0000,0.452500
657,2018-09-10,sh.000300,3271.3810,3277.8840,3227.8480,3230.0680,3277.6430,6381705216,76175581184.0000,-1.451500
658,2018-09-11,sh.000300,3229.7050,3245.6170,3209.1120,3224.2110,3230.0680,5849130496,67722118912.0000,-0.181300
659,2018-09-12,sh.000300,3216.9910,3225.6010,3194.9780,3202.0240,3224.2110,5462789888,68887019520.0000,-0.688100
660,2018-09-13,sh.000300,3239.6850,3249.5930,3191.3970,3236.5660,3202.0240,6729032704,85887963136.0000,1.078800
661,2018-09-14,sh.000300,3242.8300,3254.1040,3227.9430,3242.0900,3236.5660,6013063936,76481212416.0000,0.170700
662,2018-09-17,sh.000300,3224.9260,3230.7870,3200.5090,3204.9220,3242.0900,5225954816,60650940928.0000,-1.146400
663,2018-09-18,sh.000300,3193.6420,3270.1070,3193.6420,3269.4310,3204.9220,7042503424,83899138048.0000,2.012800
664,2018-09-19,sh.000300,3261.9970,3335.9910,3258.3090,3312.4820,3269.4310,8917066496,109395423232.0000,1.316800
665,2018-09-20,sh.000300,3314.8750,3332.3090,3303.0730,3310.1250,3312.4820,6456105728,76660846592.0000,-0.071200
